program_id,program_name,university,stream,min_cgpa,stpm_min_subjects,stpm_min_grade,stpm_req_pa,stpm_req_math_t,stpm_req_math_m,stpm_req_physics,stpm_req_chemistry,stpm_req_biology,stpm_req_economics,stpm_req_accounting,stpm_req_business,stpm_subject_group,spm_credit_bm,spm_pass_sejarah,spm_credit_bi,spm_pass_bi,spm_credit_math,spm_pass_math,spm_credit_addmath,spm_credit_science,spm_subject_group,min_muet_band,req_interview,no_colorblind,req_medical_fitness,req_malaysian,req_bumiputera,syarat_am_standard,source_cgpa,source_muet,source_stpm_subjects,source_spm_subjects,source_interview,parse_confidence,notes
UH6621001,SARJANA MUDA SAINS PERTANIAN DENGAN KEPUJIAN (PENGELUARAN TANAMAN),Universiti Malaysia Sabah,science,2.0,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 1, ""min_grade"": ""C"", ""subjects"": [""PHYSICS"", ""PA""]}",1,1,1,0,0,0,0,1,"{""min_count"": 1, ""min_grade"": ""C"", ""subjects"": [""BI""]}",2.0,0,0,0,1,0,1,khas,khas,khas,khas,,1.0,
UH6621002,SARJANA MUDA SAINS PERTANIAN DENGAN KEPUJIAN (PENGELUARAN TERNAKAN),Universiti Malaysia Sabah,science,2.0,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 1, ""min_grade"": ""C"", ""subjects"": [""PHYSICS"", ""PA""]}",1,1,1,0,0,0,0,1,"{""min_count"": 1, ""min_grade"": ""C"", ""subjects"": [""BI""]}",2.0,0,0,0,1,0,1,khas,khas,khas,khas,,1.0,
UH6622001,SARJANA MUDA SAINS PERTANIAN DENGAN KEPUJIAN (TEKNOLOGI HORTIKULTUR),Universiti Malaysia Sabah,science,2.0,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 1, ""min_grade"": ""C"", ""subjects"": [""PHYSICS"", ""PA""]}",1,1,1,0,0,0,0,1,"{""min_count"": 1, ""min_grade"": ""C"", ""subjects"": [""BI""]}",2.0,0,0,0,1,0,1,khas,khas,khas,khas,,1.0,
UH6422001,SARJANA MUDA SAINS SEKITARAN DENGAN KEPUJIAN,Universiti Malaysia Sabah,science,2.33,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 1, ""min_grade"": ""C"", ""subjects"": [""MATH_T"", ""PHYSICS"", ""PA""]}",1,1,1,0,1,0,1,1,"{""min_count"": 1, ""min_grade"": ""C"", ""subjects"": [""MATH"", ""BI""]}",2.0,0,0,0,1,0,1,khas,khas,khas,khas,,1.0,
UM6581001,SARJANA MUDA SAINS SENI BINA #,Universiti Malaya,both,3.0,2,B-,1,0,0,0,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""B-"", ""subjects"": [""PA""]}",1,1,1,0,0,0,0,0,,3.0,1,0,0,1,0,1,khas,khas,khas,khas,khas,1.0,
UK6581001,SARJANA MUDA SAINS SENI BINA DENGAN KEPUJIAN #,Universiti Kebangsaan Malaysia,arts,3.0,2,B-,1,0,0,0,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""B-"", ""subjects"": [""HISTORY"", ""ECONOMICS"", ""MATH_M"", ""BUSINESS"", ""ACCOUNTING"", ""BM_STPM"", ""LITERATURE_MY"", ""ARABIC"", ""SYARIAH"", ""GEOGRAPHY"", ""PA""]}",1,1,1,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""B-"", ""subjects"": [""SEJARAH"", ""ECONOMICS_SPM"", ""MATH"", ""COMMERCE"", ""ACCOUNTING_SPM"", ""BM"", ""BI"", ""SCIENCE"", ""GEOGRAPHY_SPM""]}",3.0,1,0,0,1,0,1,khas,khas,khas,khas,khas,1.0,
UQ6581001,SARJANA MUDA SAINS SENI BINA DENGAN KEPUJIAN #,Universiti Sains Islam Malaysia,arts,2.5,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 1, ""min_grade"": ""C"", ""subjects"": [""ECONOMICS"", ""SYARIAH"", ""PA""]}",1,1,1,0,0,0,0,0,"{""min_count"": 1, ""min_grade"": ""C"", ""subjects"": [""SEJARAH""]}",2.0,1,0,0,1,0,1,khas,khas,khas,khas,khas,1.0,
US6581001,SARJANA MUDA SAINS SENI BINA DENGAN KEPUJIAN #,Universiti Sains Malaysia,both,3.0,2,B,1,0,0,0,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""B"", ""subjects"": [""GEOGRAPHY"", ""HISTORY"", ""ECONOMICS"", ""BUSINESS"", ""ACCOUNTING"", ""PHYSICS"", ""CHEMISTRY"", ""BIOLOGY"", ""MATH_T"", ""PA""]}",1,1,1,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""B"", ""subjects"": [""GEOGRAPHY_SPM"", ""SEJARAH"", ""ECONOMICS_SPM"", ""COMMERCE"", ""ACCOUNTING_SPM"", ""PHYSICS_SPM"", ""CHEMISTRY_SPM"", ""BI"", ""MATH""]}",2.0,1,0,0,1,0,1,khas,khas,khas,khas,khas,1.0,
UB6581001,SARJANA MUDA SAINS SENIBINA #,Universiti Tun Hussein Onn Malaysia,both,2.0,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""C"", ""subjects"": [""PHYSICS"", ""BIOLOGY"", ""CHEMISTRY"", ""MATH_T"", ""ECONOMICS"", ""ACCOUNTING"", ""BUSINESS"", ""HISTORY"", ""GEOGRAPHY"", ""BM_STPM"", ""LITERATURE_MY"", ""ARABIC"", ""SYARIAH"", ""PA""]}",1,1,1,0,1,0,1,0,"{""min_count"": 2, ""min_grade"": ""C"", ""subjects"": [""PHYSICS_SPM"", ""BI"", ""CHEMISTRY_SPM"", ""MATH"", ""ECONOMICS_SPM"", ""ACCOUNTING_SPM"", ""COMMERCE"", ""SEJARAH"", ""GEOGRAPHY_SPM"", ""BM"", ""SCIENCE""]}",2.0,1,1,0,1,0,1,am,khas,khas,khas,khas,1.0,
UT6581001,SARJANA MUDA SAINS SENIBINA DENGAN KEPUJIAN #,Universiti Teknologi Malaysia,both,3.0,2,B-,1,0,0,0,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""B-"", ""subjects"": [""PHYSICS"", ""CHEMISTRY"", ""BIOLOGY"", ""ECONOMICS"", ""HISTORY"", ""GEOGRAPHY"", ""MATH_T"", ""BUSINESS"", ""ACCOUNTING"", ""BM_STPM"", ""LITERATURE_MY"", ""ARABIC"", ""SYARIAH"", ""PA""]}",1,1,1,0,1,0,1,0,"{""min_count"": 2, ""min_grade"": ""B-"", ""subjects"": [""PHYSICS_SPM"", ""CHEMISTRY_SPM"", ""BI"", ""ECONOMICS_SPM"", ""SEJARAH"", ""GEOGRAPHY_SPM"", ""MATH"", ""COMMERCE"", ""ACCOUNTING_SPM"", ""BM"", ""SCIENCE""]}",2.0,1,0,0,1,0,1,khas,khas,khas,khas,khas,1.0,
UH6581001,SARJANA MUDA SAINS SENIBINA DENGAN KEPUJIAN Baru #,Universiti Malaysia Sabah,science,2.0,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""C"", ""subjects"": [""PA"", ""MATH_T""]}",1,1,1,0,1,0,1,0,"{""min_count"": 2, ""min_grade"": ""C"", ""subjects"": [""MATH"", ""BI""]}",2.0,1,0,0,1,0,1,am,khas,khas,khas,khas,1.0,
UZ6222001,SARJANA MUDA SAINS SOSIAL (BAHASA DAN KOMUNIKASI SILANG BUDAYA) DENGAN KEPUJIAN,Universiti Pertahanan Nasional Malaysia,both,2.0,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""C"", ""subjects"": [""PA"", ""BM_STPM"", ""LITERATURE_MY"", ""ACCOUNTING"", ""BUSINESS"", ""PHYSICS"", ""CHEMISTRY"", ""BIOLOGY"", ""MATH_M"", ""MATH_T"", ""ECONOMICS"", ""GEOGRAPHY"", ""HISTORY""]}",1,1,1,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""C"", ""subjects"": [""BM"", ""ACCOUNTING_SPM"", ""COMMERCE"", ""BI"", ""PHYSICS_SPM"", ""CHEMISTRY_SPM"", ""MATH"", ""ECONOMICS_SPM"", ""GEOGRAPHY_SPM"", ""SEJARAH""]}",3.5,0,0,0,1,0,1,khas,khas,khas,khas,,1.0,
UD6312001,SARJANA MUDA SAINS SOSIAL ANTROPOLOGI DENGAN DAKWAH (KEPUJIAN),Universiti Sultan Zainal Abidin,both,2.5,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 1, ""min_grade"": ""C"", ""subjects"": [""SYARIAH"", ""BM_STPM"", ""PA""]}",1,1,1,0,0,0,0,0,"{""min_count"": 1, ""min_grade"": ""C"", ""subjects"": [""BM""]}",2.0,0,0,0,1,0,1,khas,khas,khas,khas,,1.0,
UK6312001,SARJANA MUDA SAINS SOSIAL DALAM ANTROPOLOGI DAN SOSIOLOGI DENGAN KEPUJIAN,Universiti Kebangsaan Malaysia,arts,3.0,2,C+,1,0,0,0,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""C+"", ""subjects"": [""BM_STPM"", ""ARABIC"", ""HISTORY"", ""GEOGRAPHY"", ""LITERATURE_MY"", ""ECONOMICS"", ""SYARIAH"", ""USULUDDIN"", ""ACCOUNTING"", ""BUSINESS"", ""PA""]}",1,1,1,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""C+"", ""subjects"": [""BM"", ""SEJARAH"", ""GEOGRAPHY_SPM"", ""BI"", ""ECONOMICS_SPM"", ""ACCOUNTING_SPM"", ""COMMERCE""]}",2.0,0,0,0,1,0,1,khas,khas,khas,khas,,1.0,
UW6312001,SARJANA MUDA SAINS SOSIAL DALAM ANTROPOLOGI DAN SOSIOLOGI DENGAN KEPUJIAN,Universiti Malaysia Sarawak,science,2.0,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""C"", ""subjects"": [""PA"", ""MATH_T""]}",1,1,1,0,1,0,1,0,"{""min_count"": 2, ""min_grade"": ""C"", ""subjects"": [""MATH"", ""BI""]}",2.0,0,0,0,1,0,1,am,khas,khas,khas,,1.0,
UK6312004,SARJANA MUDA SAINS SOSIAL DALAM GEOGRAFI DENGAN KEPUJIAN,Universiti Kebangsaan Malaysia,arts,3.0,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 1, ""min_grade"": ""C+"", ""subjects"": [""MATH_M"", ""BM_STPM"", ""ARABIC"", ""HISTORY"", ""LITERATURE_MY"", ""ECONOMICS"", ""SYARIAH"", ""USULUDDIN"", ""ACCOUNTING"", ""BUSINESS"", ""PA""]}",1,1,1,0,1,0,1,0,"{""min_count"": 1, ""min_grade"": ""C+"", ""subjects"": [""MATH"", ""BM"", ""SEJARAH"", ""BI"", ""ECONOMICS_SPM"", ""ACCOUNTING_SPM"", ""COMMERCE""]}",2.0,0,0,0,1,0,1,khas,khas,khas,khas,,1.0,
UW6347001,SARJANA MUDA SAINS SOSIAL DALAM HUBUNGAN INDUSTRI DAN PEKERJAAN DENGAN KEPUJIAN,Universiti Malaysia Sarawak,science,2.0,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""C"", ""subjects"": [""PA"", ""MATH_T""]}",1,1,1,0,1,0,1,0,"{""min_count"": 2, ""min_grade"": ""C"", ""subjects"": [""MATH""]}",2.0,0,0,0,1,0,1,am,khas,khas,khas,,1.0,
UK6762001,SARJANA MUDA SAINS SOSIAL DALAM KERJA SOSIAL DENGAN KEPUJIAN,Universiti Kebangsaan Malaysia,arts,3.0,2,C+,1,0,0,0,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""C+"", ""subjects"": [""BM_STPM"", ""ARABIC"", ""HISTORY"", ""GEOGRAPHY"", ""LITERATURE_MY"", ""ECONOMICS"", ""SYARIAH"", ""USULUDDIN"", ""ACCOUNTING"", ""BUSINESS"", ""MATH_M"", ""PA""]}",1,1,1,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""C+"", ""subjects"": [""BM"", ""SEJARAH"", ""GEOGRAPHY_SPM"", ""BI"", ""ECONOMICS_SPM"", ""ACCOUNTING_SPM"", ""COMMERCE"", ""MATH""]}",2.0,0,0,0,1,0,1,khas,khas,khas,khas,,1.0,
UW6762001,SARJANA MUDA SAINS SOSIAL DALAM KERJA SOSIAL DENGAN KEPUJIAN,Universiti Malaysia Sarawak,science,2.0,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""C"", ""subjects"": [""PA"", ""MATH_T""]}",1,1,1,0,1,0,1,0,"{""min_count"": 2, ""min_grade"": ""C"", ""subjects"": [""MATH"", ""BI""]}",2.0,0,0,0,1,0,1,am,khas,khas,khas,,1.0,
UK6321001,SARJANA MUDA SAINS SOSIAL DALAM KOMUNIKASI MEDIA DENGAN KEPUJIAN #,Universiti Kebangsaan Malaysia,arts,3.0,2,B-,1,0,0,0,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""B-"", ""subjects"": [""BM_STPM"", ""ARABIC"", ""HISTORY"", ""GEOGRAPHY"", ""LITERATURE_MY"", ""ECONOMICS"", ""SYARIAH"", ""USULUDDIN"", ""ACCOUNTING"", ""BUSINESS"", ""MATH_M"", ""PA""]}",1,1,1,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""B-"", ""subjects"": [""BM"", ""SEJARAH"", ""GEOGRAPHY_SPM"", ""BI"", ""ECONOMICS_SPM"", ""ACCOUNTING_SPM"", ""COMMERCE"", ""MATH""]}",3.5,1,0,0,1,0,1,khas,khas,khas,khas,khas,1.0,
UK6310001,SARJANA MUDA SAINS SOSIAL DALAM KRIMINOLOGI DENGAN KEPUJIAN Baru,Universiti Kebangsaan Malaysia,both,3.0,2,B-,1,0,0,0,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""B-"", ""subjects"": [""BM_STPM"", ""ARABIC"", ""HISTORY"", ""GEOGRAPHY"", ""LITERATURE_MY"", ""ECONOMICS"", ""SYARIAH"", ""USULUDDIN"", ""ACCOUNTING"", ""BUSINESS"", ""PHYSICS"", ""PA""]}",1,1,1,0,0,0,0,1,"{""min_count"": 2, ""min_grade"": ""B-"", ""subjects"": [""BM"", ""SEJARAH"", ""GEOGRAPHY_SPM"", ""BI"", ""ECONOMICS_SPM"", ""ACCOUNTING_SPM"", ""COMMERCE""]}",3.0,0,0,0,1,0,1,khas,khas,khas,khas,,1.0,
UK6222001,SARJANA MUDA SAINS SOSIAL DALAM LINGUISTIK DENGAN KEPUJIAN,Universiti Kebangsaan Malaysia,arts,3.0,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 1, ""min_grade"": ""C+"", ""subjects"": [""BM_STPM"", ""HISTORY"", ""GEOGRAPHY"", ""LITERATURE_MY"", ""ECONOMICS"", ""SYARIAH"", ""USULUDDIN"", ""ACCOUNTING"", ""BUSINESS"", ""MATH_M"", ""PA""]}",1,1,1,0,0,0,0,0,"{""min_count"": 1, ""min_grade"": ""C+"", ""subjects"": [""BM"", ""SEJARAH"", ""GEOGRAPHY_SPM"", ""BI"", ""ECONOMICS_SPM"", ""ACCOUNTING_SPM"", ""COMMERCE"", ""MATH""]}",3.0,0,0,0,1,0,1,khas,khas,khas,khas,,1.0,
UK6862001,SARJANA MUDA SAINS SOSIAL DALAM PENGURUSAN KESELAMATAN DAN PERSEKITARAN PEKERJAAN DENGAN KEPUJIAN Baru,Universiti Kebangsaan Malaysia,both,3.0,2,B-,1,0,0,0,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""B-"", ""subjects"": [""BM_STPM"", ""ARABIC"", ""HISTORY"", ""GEOGRAPHY"", ""LITERATURE_MY"", ""ECONOMICS"", ""SYARIAH"", ""USULUDDIN"", ""ACCOUNTING"", ""BUSINESS"", ""BIOLOGY"", ""PHYSICS"", ""CHEMISTRY"", ""PA""]}",1,1,1,0,1,0,1,1,"{""min_count"": 2, ""min_grade"": ""B-"", ""subjects"": [""BM"", ""SEJARAH"", ""GEOGRAPHY_SPM"", ""BI"", ""ECONOMICS_SPM"", ""ACCOUNTING_SPM"", ""COMMERCE"", ""SCIENCE"", ""PHYSICS_SPM"", ""CHEMISTRY_SPM""]}",3.0,0,0,0,1,0,1,khas,khas,khas,khas,,1.0,
UW6345001,SARJANA MUDA SAINS SOSIAL DALAM PERANCANGAN DAN PENGURUSAN PEMBANGUNAN DENGAN KEPUJIAN,Universiti Malaysia Sarawak,science,2.0,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""C"", ""subjects"": [""PA"", ""MATH_T""]}",1,1,1,0,1,0,1,0,"{""min_count"": 2, ""min_grade"": ""C"", ""subjects"": [""MATH"", ""BI""]}",2.0,0,0,0,1,0,1,am,khas,khas,khas,,1.0,
UK6311001,SARJANA MUDA SAINS SOSIAL DALAM PSIKOLOGI DENGAN KEPUJIAN #,Universiti Kebangsaan Malaysia,both,3.0,2,B-,1,0,0,0,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""B-"", ""subjects"": [""BM_STPM"", ""ARABIC"", ""HISTORY"", ""GEOGRAPHY"", ""LITERATURE_MY"", ""ECONOMICS"", ""SYARIAH"", ""USULUDDIN"", ""ACCOUNTING"", ""BUSINESS"", ""MATH_T"", ""PHYSICS"", ""PA""]}",1,1,1,0,1,0,1,0,"{""min_count"": 2, ""min_grade"": ""B-"", ""subjects"": [""BM"", ""SEJARAH"", ""GEOGRAPHY_SPM"", ""BI"", ""ECONOMICS_SPM"", ""ACCOUNTING_SPM"", ""COMMERCE"", ""MATH""]}",3.0,1,0,0,1,0,1,khas,khas,khas,khas,khas,1.0,
UK6312003,SARJANA MUDA SAINS SOSIAL DALAM SAINS PEMBANGUNAN DENGAN KEPUJIAN,Universiti Kebangsaan Malaysia,arts,2.0,2,C,1,0,0,0,0,0,1,1,1,"{""min_count"": 1, ""min_grade"": ""C+"", ""subjects"": [""BM_STPM"", ""ARABIC"", ""HISTORY"", ""GEOGRAPHY"", ""LITERATURE_MY"", ""SYARIAH"", ""USULUDDIN"", ""ACCOUNTING"", ""BUSINESS"", ""MATH_M"", ""ECONOMICS"", ""PA""]}",1,1,1,0,0,0,0,0,"{""min_count"": 1, ""min_grade"": ""C+"", ""subjects"": [""BM"", ""SEJARAH"", ""GEOGRAPHY_SPM"", ""BI"", ""ACCOUNTING_SPM"", ""COMMERCE"", ""MATH"", ""ECONOMICS_SPM""]}",2.0,0,0,0,1,0,1,am,khas,khas,khas,,1.0,
UK6313001,SARJANA MUDA SAINS SOSIAL DALAM SAINS POLITIK DENGAN KEPUJIAN,Universiti Kebangsaan Malaysia,arts,3.0,2,B,1,0,0,0,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""B"", ""subjects"": [""BM_STPM"", ""ARABIC"", ""HISTORY"", ""GEOGRAPHY"", ""LITERATURE_MY"", ""ECONOMICS"", ""SYARIAH"", ""USULUDDIN"", ""ACCOUNTING"", ""BUSINESS"", ""PA""]}",1,1,1,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""B"", ""subjects"": [""BM"", ""SEJARAH"", ""GEOGRAPHY_SPM"", ""BI"", ""ECONOMICS_SPM"", ""ACCOUNTING_SPM"", ""COMMERCE""]}",2.0,0,0,0,1,0,1,khas,khas,khas,khas,,1.0,
UW6313001,SARJANA MUDA SAINS SOSIAL DENGAN KEPUJIAN (HUBUNGAN ANTARABANGSA),Universiti Malaysia Sarawak,science,2.0,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""C"", ""subjects"": [""PA"", ""MATH_T""]}",1,1,1,0,1,0,1,0,"{""min_count"": 2, ""min_grade"": ""C"", ""subjects"": [""MATH"", ""BI""]}",2.0,0,0,0,1,0,1,am,khas,khas,khas,,1.0,
UD6310001,SARJANA MUDA SAINS SOSIAL PERSEKITARAN DENGAN KEPUJIAN,Universiti Sultan Zainal Abidin,both,2.5,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 3, ""min_grade"": ""C"", ""subjects"": [""BM_STPM"", ""PA""]}",1,1,1,0,0,0,0,0,"{""min_count"": 3, ""min_grade"": ""C"", ""subjects"": [""BM""]}",2.0,0,0,0,1,0,1,khas,khas,khas,khas,,1.0,
UE6813001,SARJANA MUDA SAINS SUKAN (KEPUJIAN),Universiti Teknologi Mara,both,2.0,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""C"", ""subjects"": [""PA""]}",1,1,1,0,0,0,0,0,,1.0,0,0,0,1,1,1,khas,am,khas,khas,,1.0,
UH6813001,SARJANA MUDA SAINS SUKAN DENGAN KEPUJIAN #,Universiti Malaysia Sabah,science,2.0,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 1, ""min_grade"": ""C"", ""subjects"": [""PHYSICS"", ""PA""]}",1,1,1,0,0,0,0,1,"{""min_count"": 1, ""min_grade"": ""C"", ""subjects"": [""BI""]}",2.0,1,0,0,1,0,1,khas,khas,khas,khas,khas,1.0,
UW6421002,SARJANA MUDA SAINS TUMBUHAN DENGAN KEPUJIAN,Universiti Malaysia Sarawak,science,2.0,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 1, ""min_grade"": ""C"", ""subjects"": [""MATH_T"", ""PA""]}",1,1,1,0,1,0,1,0,"{""min_count"": 1, ""min_grade"": ""C"", ""subjects"": [""BI""]}",2.0,0,0,0,1,0,1,khas,khas,khas,khas,,1.0,
US6526001,SARJANA MUDA SAINS UKUR BAHAN DENGAN KEPUJIAN,Universiti Sains Malaysia,both,3.0,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 1, ""min_grade"": ""B"", ""subjects"": [""MATH_T"", ""GEOGRAPHY"", ""HISTORY"", ""ECONOMICS"", ""BUSINESS"", ""ACCOUNTING"", ""BM_STPM"", ""PHYSICS"", ""CHEMISTRY"", ""BIOLOGY"", ""PA""]}",1,1,1,0,0,0,0,0,"{""min_count"": 1, ""min_grade"": ""B"", ""subjects"": [""MATH"", ""GEOGRAPHY_SPM"", ""SEJARAH"", ""ECONOMICS_SPM"", ""COMMERCE"", ""ACCOUNTING_SPM"", ""BM"", ""BI"", ""PHYSICS_SPM"", ""CHEMISTRY_SPM""]}",2.0,0,0,0,1,0,1,khas,khas,khas,khas,,1.0,
UE6581004,SARJANA MUDA SAINS UKUR DAN GEOMATIK (KEPUJIAN),Universiti Teknologi Mara,science,2.5,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 1, ""min_grade"": ""B-"", ""subjects"": [""MATH_T"", ""PA""]}",1,1,1,0,1,0,1,0,"{""min_count"": 1, ""min_grade"": ""B-"", ""subjects"": [""BI"", ""MATH""]}",2.0,0,0,0,1,1,1,khas,khas,khas,khas,,1.0,
UM6312003,SARJANA MUDA SASTERA ANTROPOLOGI DAN SOSIOLOGI,Universiti Malaya,both,3.0,2,B-,1,0,0,0,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""B-"", ""subjects"": [""PA""]}",1,1,1,0,0,0,0,0,,3.0,0,0,0,1,0,1,khas,khas,khas,khas,,1.0,
UY6224002,SARJANA MUDA SASTERA DALAM BAHASA ARAB UNTUK KOMUNIKASI ANTARABANGSA (KEPUJIAN),Universiti Islam Antarabangsa Malaysia,both,3.0,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 1, ""min_grade"": ""B"", ""subjects"": [""ARABIC"", ""SYARIAH"", ""PA""]}",1,1,1,0,0,0,0,0,"{""min_count"": 1, ""min_grade"": ""B"", ""subjects"": [""BI""]}",2.5,0,0,0,1,0,1,khas,khas,khas,khas,,1.0,
UY6222002,SARJANA MUDA SASTERA DALAM BAHASA INGGERIS UNTUK KOMUNIKASI ANTARABANGSA (KEPUJIAN),Universiti Islam Antarabangsa Malaysia,both,3.0,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 1, ""min_grade"": ""C"", ""subjects"": [""SYARIAH"", ""PA""]}",1,1,1,0,0,0,0,0,,4.5,0,0,0,1,0,1,khas,khas,khas,khas,,1.0,
UW6224001,SARJANA MUDA SASTERA DALAM BAHASA INGGERIS UNTUK KOMUNIKASI GLOBAL DENGAN KEPUJIAN,Universiti Malaysia Sarawak,both,2.0,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""C"", ""subjects"": [""PA""]}",1,1,1,0,0,0,0,0,,4.0,0,0,0,1,0,1,khas,khas,khas,khas,,1.0,
US6222002,SARJANA MUDA SASTERA DALAM BAHASA INGGERIS UNTUK PROFESIONAL DENGAN KEPUJIAN,Universiti Sains Malaysia,both,2.5,2,B-,1,0,0,0,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""B-"", ""subjects"": [""PA""]}",1,1,1,0,0,0,0,0,,4.0,0,0,0,1,0,1,khas,khas,khas,khas,,1.0,
UY6222003,SARJANA MUDA SASTERA DALAM BAHASA MELAYU UNTUK KOMUNIKASI ANTARABANGSA (KEPUJIAN),Universiti Islam Antarabangsa Malaysia,both,3.0,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 1, ""min_grade"": ""B"", ""subjects"": [""PA"", ""SYARIAH""]}",1,1,1,0,0,0,0,0,"{""min_count"": 1, ""min_grade"": ""B"", ""subjects"": [""BM""]}",3.0,0,0,0,1,0,1,khas,khas,khas,khas,,1.0,
UW6212002,SARJANA MUDA SASTERA DALAM DRAMA DAN TEATER DENGAN KEPUJIAN,Universiti Malaysia Sarawak,both,2.0,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""C"", ""subjects"": [""PA""]}",1,1,1,0,0,0,0,0,,2.0,0,0,0,1,0,1,am,khas,khas,khas,,1.0,
UW6222001,SARJANA MUDA SASTERA DALAM LINGUISTIK DENGAN KEPUJIAN,Universiti Malaysia Sarawak,both,2.0,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""C"", ""subjects"": [""PA""]}",1,1,1,0,0,0,0,0,,2.0,0,0,0,1,0,1,khas,khas,khas,khas,,1.0,
UW6212001,SARJANA MUDA SASTERA DALAM MUZIK DENGAN KEPUJIAN,Universiti Malaysia Sarawak,both,2.0,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""C"", ""subjects"": [""PA""]}",1,1,1,0,0,0,0,0,,2.0,0,0,0,1,0,1,am,khas,khas,khas,,1.0,
UK6224001,SARJANA MUDA SASTERA DALAM PENGAJIAN BAHASA INGGERIS DENGAN KEPUJIAN #,Universiti Kebangsaan Malaysia,arts,3.0,2,C+,1,0,0,0,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""C+"", ""subjects"": [""BM_STPM"", ""ARABIC"", ""HISTORY"", ""GEOGRAPHY"", ""LITERATURE_MY"", ""ECONOMICS"", ""SYARIAH"", ""USULUDDIN"", ""ACCOUNTING"", ""BUSINESS"", ""PA""]}",1,1,1,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""C+"", ""subjects"": [""BM"", ""SEJARAH"", ""GEOGRAPHY_SPM"", ""BI"", ""ECONOMICS_SPM"", ""ACCOUNTING_SPM"", ""COMMERCE""]}",4.0,1,0,0,1,0,1,khas,khas,khas,khas,khas,1.0,
UK6223002,SARJANA MUDA SASTERA DALAM PENGAJIAN BAHASA MELAYU DENGAN KEPUJIAN,Universiti Kebangsaan Malaysia,arts,3.0,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 1, ""min_grade"": ""C+"", ""subjects"": [""MATH_M"", ""PA""]}",1,1,1,0,0,0,0,0,"{""min_count"": 1, ""min_grade"": ""C+"", ""subjects"": [""BI"", ""BM""]}",2.0,0,0,0,1,0,1,khas,khas,khas,khas,,1.0,
