institution_id,institution_name,acronym,type,category,subcategory,School_Type,State,address,phone,url,subject_ba,subject_bc,subject_bi_muet,subject_bio,subject_bm,subject_bt,subject_che,subject_eko,subject_geo,subject_ict,subject_kmk,subject_l.eng,subject_mm,subject_mm/pp,subject_mt,subject_pa,subject_pakn,subject_phy,subject_pk,subject_pp,subject_sej,subject_ss,subject_sv,subject_sya,subject_tah,subject_usul
AEA3040,SMK Alang Iskandar,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Perak,"Jalan Kurau, 34300 Bagan Serai, Perak",05-7210346,,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0
AEA3038,SMK Panglima Bukit Gantang,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Perak,"Jalan Sekolah, 34200 Parit Buntar, Perak",05-7161161,,0,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0
AEE4070,SMK Clifford,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Perak,"Jalan Taiping, 33009 Kuala Kangsar, Perak",05-7731313,,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0
AEB4072,SMK Raja Muda Musa,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Perak,"Jalan Sultan Iskandar Shah, 33007 Kuala Kangsar, Perak",05-7733112,,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
AEB4076,SMK Shing Chung,,IPTA,Kolej Tingkatan 6,STPM Sains,SMK,Perak,"Jalan Besar, 31100 Sungai Siput (U), Perak",05-5981353,,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
AEA4085,SMK Toh Muda Abdul Aziz,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Perak,"Jalan Sentosa, 31100 Sungai Siput (U), Perak",05-5951370,,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0
AEB4073,SMK Tsung Wah,,IPTA,Kolej Tingkatan 6,STPM Sains,SMK,Perak,"66-B, Jalan Dato Sagor, 33000 Kuala Kangsar, Perak",05-7777644,,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
AEE6059,SMK Dato' Haji Hussein,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Perak,"Jalan Wan Md Razalli, 34100 Selama, Perak",05-8394048,,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
AEE6058,SMK Dato' Kamaruddin,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Perak,"Jalan Besar Batu Kurau, 34500 Batu Kurau, Perak",05-8880346,,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
AEA6048,SMK Doktor Burhanuddin,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Perak,"No. 58, Jalan Raja Sulong, Kampung Boyan, 34000 Taiping, Perak",05-8072213,,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
AEB6054,SMK Hua Lian,,IPTA,Kolej Tingkatan 6,STPM Sains,SMK,Perak,"No. 10, Jalan Lumba Kuda, 34008 Taiping, Perak",05-8073472,,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
AEA6052,SMK Kamunting,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Perak,"Jalan Kampung Expo, 34600 Kamunting, Perak",05-8913723,,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
AEE6050,SMK King Edward Vii,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Perak,"Jalan Muzium Hulu, 34000 Taiping, Perak",05-8073191,,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0
AEA6051,SMK Simpang,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Perak,"Jalan Matang, 34700 Simpang, Perak",05-8471144,,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0
AEB6051,SMK St George,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Perak,"Jalan Stesen, 34000 Taiping, Perak",05-8072408,,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0
AEE6060,SMK Tat Beng,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Perak,"Sungai Nyior, 34800 Trong, Perak",05-8544220,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
AEA1110,SMK Ahmad Boestamam,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Perak,"Jalan Hj Mohd Ali, 32000 Sitiawan, Perak",05-6911552,,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
AEE1036,SMK Ambrose,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Perak,"Jalan Ayer Tawar, 32400 Ayer Tawar, Perak",05-6722373,,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
AEB1034,SMK Ayer Tawar,,IPTA,Kolej Tingkatan 6,STPM Sains,SMK,Perak,"Jalan Pasar, 32400 Ayer Tawar, Perak",05-6722042,,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
AEE1026,SMK Methodist Acs,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Perak,"Jalan Lin Chen Mei, 32000 Sitiawan, Perak",05-6911071,,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0
AEB1031,SMK Nan Hwa,,IPTA,Kolej Tingkatan 6,STPM Sains,SMK,Perak,"Jalan Lin Chen Mei, 32000 Sitiawan, Perak",05-6911077,,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
AEE1032,SMK Raja Shahriman,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Perak,"Jalan Parit, 32700 Beruas, Perak",05-6749237,,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
AEE8701,SMK Iskandar Shah,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Perak,"Jalan Pejabat Pos, 32800 Parit, Perak",05-3771228,,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0
AEA8003,SMK Sultan Abdul Jalil Shah,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Perak,"Seberang Perak, 36000 Teluk Intan, Perak",05-6553954,,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
REE0059,SMK Derma,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Perlis,"Jalan Penjara, 01000 Kangar, Perlis",04-9761202,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
REB0058,SMK Perlis,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Perlis,"Jalan Raja Syed Alwi, 01000 Kangar, Perlis",04-9761024,,0,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
REB0057,SMK Putra,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Perlis,"Jalan Padang Katong, 01000 Kangar, Perlis",04-9761150,,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
REE0060,SMK Syed Alwi,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Perlis,"Kayang, 01000 Kangar, Perlis",04-9762539,,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
REA0056,SMK Syed Hassan,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Perlis,"Jalan Sekolah Derma, 01000 Kangar, Perlis",04-9766217,,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
REE0063,SMK Tengku Suleiman,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Perlis,"Jalan Bukit Keteri, Beseri, 02400 Kangar, Perlis",04-9381367,,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
PEA3034,SMK Seri Balik Pulau,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Pulau Pinang,"Jalan Sungai Nipah, 11020 Balik Pulau, Pulau Pinang",04-8668262,,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0
PEB3038,SMK Sungai Ara,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Pulau Pinang,"Jalan Dato' Hj Ismail Bin Hashim, 11900 Bayan Lepas, Pulau Pinang",04-6434557,,0,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0
PEA4004,SMK Mutiara Impian,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Pulau Pinang,"Jalan Besar, 14100 Simpang Ampat, Pulau Pinang",04-5873660,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
PEE4035,SMK Simpang Empat,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Pulau Pinang,"Jalan Besar, 14100 Simpang Ampat, Pulau Pinang",04-5887255,,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0
PEE4036,SMK Tun Syed Sheh Barakbah,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Pulau Pinang,"Jalan Sungai Duri, Sungai Bakap, 14200 Sungai Jawi, Pulau Pinang",04-5824476,,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0
PEE4037,SMK Tunku Abdul Rahman,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Pulau Pinang,"Jalan Bukit Panchor, 14300 Nibong Tebal, Pulau Pinang",04-5935030,,0,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0
PEB0045,SMJK Jit Sin,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMJK,Pulau Pinang,"Jalan Binjai, Taman Sri Rambai, 14000 Bukit Mertajam, Pulau Pinang",04-5391036,,0,1,1,1,0,0,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
PEE0041,SMK Penanti,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Pulau Pinang,"Kubang Semang, 14400 Kubang Semang, Pulau Pinang",04-5213215,,0,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0
PEA0004,SMK Seberang Jaya,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Pulau Pinang,"Lengkok Sembilang, Seberang Jaya, 13700 Perai, Pulau Pinang",04-3996601,,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0
PEB0042,SMK Tinggi Bukit Mertajam,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Pulau Pinang,"77, Jalan Sri Bukit, 14000 Bukit Mertajam, Pulau Pinang",04-5393420,,0,0,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0
PEA2089,Kolej Tingkatan Enam Desa Murni,,IPTA,Kolej Tingkatan 6,STPM Campuran,Kolej Tingkatan 6,Pulau Pinang,"Sungai Dua, 13800 Butterworth, Pulau Pinang",04-3567569,,0,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1
PEA2056,SMJK Chung Ling Butterworth,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMJK,Pulau Pinang,"Jalan Ong Yi How, 13400 Butterworth, Pulau Pinang",04-3316480,,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
PEA2054,SMK Datuk Hj Ahmad Badawi,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Pulau Pinang,"Jalan Datuk Haji Ahmad Badawi, 13200 Kepala Batas, Pulau Pinang",04-5751142,,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
PEA2057,SMK Teluk Air Tawar,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Pulau Pinang,"Telok Ayer Tawar, 13050 Butterworth, Pulau Pinang",04-3512320,,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0
PEE1111,Kolej Tingkatan Enam Hj Zainul Abidin,,IPTA,Kolej Tingkatan 6,STPM Campuran,Kolej Tingkatan 6,Pulau Pinang,"Jalan Hamilton, 11600 Georgetown, Pulau Pinang",04-2827933,,0,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,0,0
PEB1096,SMJK Chung Ling Pulau Pinang,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMJK,Pulau Pinang,"Kampung Baru, 11400 George Town, Pulau Pinang",04-8282435,,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
PEB1093,SMJK Perempuan China,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMJK,Pulau Pinang,"2, Jalan Gottlieb, 10350 Georgetown, Pulau Pinang",04-2277124,,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
PEB1106,SMK (L) Methodist,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Pulau Pinang,"250 Jalan Ayer Itam, 10460 Georgetown, Pulau Pinang",04-2293986,,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0
PEB1095,SMK Chung Hwa,,IPTA,Kolej Tingkatan 6,STPM Sains,SMK,Pulau Pinang,"2, Pesiaran Tembaga, 11600 Georgetown, Pulau Pinang",04-6583414,,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
PEB1103,SMK Heng Ee,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Pulau Pinang,"99 Jalan Hamilton, 11600 George Town, Pulau Pinang",04-2824402,,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0
PEA1092,SMK Hutchings,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Pulau Pinang,Pulau Pinang,TIADA,,0,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0
PEB1094,SMK Penang Free,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Pulau Pinang,"Jalan Masjid Negeri, 11600 Georgetown, Pulau Pinang",04-2815814,,0,0,1,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0
PEB1110,SMK St. Xavier,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Pulau Pinang,"Lebuh Farquhar, 10200 Georgetown, Pulau Pinang",04-2610411,,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0
XEA6065,SMK Beaufort,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Sabah,"Peti Surat 291, 89808 Beaufort, Sabah",087-211125,,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0
XEA6066,SMK Beaufort Ii,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Sabah,"Peti Surat 362, 89809 Beaufort, Sabah",087-214599,,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0
XEE6011,SMK Gadong,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Sabah,"Peti Surat 178, 89808 Beaufort, Sabah",087-221602,,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0
XEE6021,SMK Kota Klias,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Sabah,"Peti Surat 164, 89808 Beaufort, Sabah",087-881168,,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
XEA6100,SMK Membakut Ii,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Sabah,"Peti Surat 205, 89727 Membakut, Sabah",087-889854,,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
XEE6061,SMK Weston,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Sabah,"Peti Surat 197, 89808 Beaufort, Sabah",087-871454,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0
XEE2103,SMK Beluran,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Sabah,"Peti Surat 30, 90107 Beluran, Sabah",089-511259,,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
XEA2143,SMK Pamol,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Sabah,"Peti Surat 3018, 90733 Sandakan, Sabah",089-515575,,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
XFE1021,SM Ken Hwa Keningau,,IPTA,Kolej Tingkatan 6,STPM Campuran,SM,Sabah,"Peti Surat 55, 89007 Keningau, Sabah",087-331561,,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0
XEE1023,SMK Gunsanad,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Sabah,"Peti Surat 85, 89007 Keningau, Sabah",087-331587,,0,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0
XEA1058,SMK Keningau,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Sabah,"Peti Surat 272, 89008 Keningau, Sabah",087-333107,,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0
XEA1059,SMK Keningau Dua,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Sabah,"Peti Surat 1994, 89008 Keningau, Sabah",087-391280,,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0
XEA1060,SMK Sook,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Sabah,"Peti Surat 1613, 89008 Keningau, Sabah",087-365464,,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0
XEA2220,SMK Bukit Garam,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Sabah,"Wdt 12, Kota Kinabatangan, 90200 Kinabatangan, Sabah",089-561909,,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
XEE5318,SMK Arshad,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Sabah,"Peti Surat 19, 89157 Kota Belud, Sabah",088-976530,,0,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
XEA5353,SMK Pekan Kota Belud,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Sabah,"Wdt 139, 89159 Kota Belud, Sabah",088-977279,,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
XEA5351,SMK Taun Gusi,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Sabah,"Peti Surat 81, 89158 Kota Belud, Sabah",088-976116,,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0
XEA4048,Kolej Tingkatan Enam Kota Kinabalu,,IPTA,Kolej Tingkatan 6,STPM Campuran,Kolej Tingkatan 6,Sabah,"Beg Berkunci 2031, 88450 Kota Kinabalu, Sabah",088-470761,,0,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0
XEE4038,Maktab Sabah,,IPTA,Kolej Tingkatan 6,STPM Campuran,Maktab,Sabah,"10548 Peti Surat, Kota Kinabalu, 88806, Sabah",088-225201,,0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1,0,0,1,1,1,1,0,0
XFE4001,SM All Saints,,IPTA,Kolej Tingkatan 6,STPM Campuran,SM,Sabah,"10520 P.O. Box  Jalan Teluk Likas, Kota Kinabalu, 88400, Sabah",088-428610,,0,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0
XFE4022,SM La Salle,,IPTA,Kolej Tingkatan 6,STPM Campuran,SM,Sabah,"10282 Peti Surat, Kota Kinabalu, 88803, Sabah",088-224326,,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0
XFE4027,SM Lok Yuk,,IPTA,Kolej Tingkatan 6,STPM Sastera,SM,Sabah,"10352 Peti Surat, Kota Kinabalu, 88300, Sabah",088-426737,,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0
XFE4021,SM Tinggi,,IPTA,Kolej Tingkatan 6,STPM Campuran,SM,Sabah,"10224 Peti Surat, Kota Kinabalu, 88300, Sabah",088-211788,,0,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0
XEE4020,SMK Likas,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Sabah,"Peti Surat 235, 88856 Kota Kinabalu, Sabah",088-239595,,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
XEA4040,SMK Sanzac,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Sabah,"Peti Surat 264, 88100 Kota Kinabalu, Sabah",088-210360,,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
XRA4003,SMKA Kota Kinabalu,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMKA,Sabah,"Jalan Bukit Padang, 88300 Kota Kinabalu, Sabah",088-243548,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1
XEA5102,SMK Bengkongan,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Sabah,"Peti Surat 454, 89107 Kota Marudu, Sabah",088-667521,,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0
XEE5118,SMK Kota Marudu,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Sabah,"Peti Surat 11, 89107 Kota Marudu, Sabah",088-661346,,0,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0
XEA5105,SMK Kota Marudu Ii,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Sabah,"Beg Berkunci 18, 89108 Kota Marudu, Sabah",088-661319,,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
XEA5101,SMK Tandek,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Sabah,"Peti Surat 153, 89108 Kota Marudu, Sabah",088-661173,,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0
XEE6310,SMK Kuala Penyu,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Sabah,"Peti Surat 29, 89747 Kuala Penyu, Sabah",087-884275,,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
XEA6314,SMK Menumbok,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Sabah,"Peti Surat 03, 89767 Menumbok, Sabah",087-831282,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
XEA6315,SMK Pekan Kuala Penyu,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Sabah,"Peti Surat 207, 89747 Kuala Penyu, Sabah",087-885851,,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
XEE5019,SMK Abdul Rahim,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Sabah,"Peti Surat 131, 89057 Kudat, Sabah",088-612092,,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0
XEA5001,SMK Kudat,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Sabah,"Peti Surat 353, 89058 Kudat, Sabah",088-611316,,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0
XEA5023,SMK Kudat Ii,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Sabah,"Peti Surat 505, 89058 Kudat, Sabah",088-621381,,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0
XEA5022,SMK Pinawantai,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Sabah,"Wdt 21, 89058 Kudat, Sabah",088-615730,,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
XEA5004,SMK Sikuati,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Sabah,"Peti Surat 355, 89058 Kudat, Sabah",088-613498,,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0
XEA3201,SMK Kunak Jaya,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Sabah,"Peti Surat 124, 91207 Kunak, Sabah",089-851667,,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
XEE3117,SMK Agaseh,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Sabah,"60254 Peti Surat, Lahad Datu, 91112, Sabah",089-881836,,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
XEA3106,SMK Segama,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Sabah,"61400 Batu 13 Jalan Sandakan, Lahad Datu, 91122, Sabah",089-888679,,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
XEA3104,SMK Sepagaya,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Sabah,"61054 Peti Surat, Lahad Datu, 91119, Sabah",089-884554,,0,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0
XEA3101,SMK Tungku,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Sabah,"60847 Peti Surat, Lahad Datu, 91117, Sabah",089-871101,,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
XEA1111,SMK Nabawan,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Sabah,"Peti Surat 68, 89957 Nabawan, Sabah",087-366215,,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0
